MgO,Pd,Pd/Pt,MSS Cu,Fluid Cu
4.6679142,11.00045371,1.983851132,0,0.025530273
4.668055702,0.033348115,0.031384897,0.383458392,0
4.668226638,11.93488381,2.726562813,0,0
4.668420219,13.0374147,2.428419012,0,0
4.67019374,2.347017038,0.615429824,0,0.507877069
4.670467984,0.094984876,0.228193413,0.444410361,0
4.671910238,2.332550602,2.033068575,0.561712823,0
4.675939539,2.113708224,1.511619226,0.681686145,0
4.676479819,0.024337188,0.015246656,0.425338549,0.047612366
4.678306593,14.07766166,2.151390423,0,0
4.678327677,1.002998945,1.548900928,0.501511907,0.36222645
4.678462641,9.614344619,1.708820524,0,0.00E+00
4.679451059,3.099216124,2.111656594,0.703538455,0
4.679521198,2.180678676,1.434611169,0.150257756,0
4.682273145,2.121443993,3.780745368,0.540812943,0
4.686207626,0.033954814,0.316550859,0.618111177,0.197359438
4.688244587,3.959430819,4.077388102,0.685408812,0
4.689756826,12.23675111,3.092877302,0,0
4.690108136,12.65597807,2.436361297,0,0
4.693567436,1.809127265,0.902366872,0.661743938,0
4.693870783,4.069955977,2.30888187,0.74796667,0
4.695349092,8.149408594,1.637555599,0,0
4.695703172,2.037639682,0.681299878,0,0
4.697355522,12.80489027,3.948579778,0,0.553741919
4.701947935,0.805739268,1.583188923,0.77788734,0.017706395
4.702481905,1.81818752,0.421095662,0,0
4.704606035,0.5043157,0.380082177,0.667288893,0.133733426
4.705177052,7.775720367,2.306372795,0,0.482259897
4.70525351,2.002067893,0.283149697,0,0
4.707387273,1.994738014,1.139144285,0.765112372,0
4.707424033,0.070493073,0.176968529,0.732044416,0.064385368
4.707631196,2.864971586,2.354367886,0.715531166,0
4.707701186,5.900910185,0.836947709,0,0
4.7089153,0.150938533,0.088060441,0.210837886,0.495369704
4.711627834,2.330288177,0.77926412,0,0.000123917
4.712389433,11.70233408,2.960831952,0,0
4.715493396,0.028663677,0.025489393,0.241048786,0
4.716188504,2.82101459,2.333787879,0,7.12E-01
4.716922022,3.339790384,1.04113592,0,0.693749349
4.720590236,8.504114072,2.366840153,0,0.196629821
4.723906113,5.477095265,0.886034629,0,0
4.724381524,10.55729105,3.847508463,0,0.118472961
4.730492425,6.074796768,2.543055507,0,0
4.731811019,0.858436772,0.126310227,0.055479501,0
4.735944704,3.793074693,1.484498873,0,0
4.737646582,13.62184489,2.06253319,0,0
4.738069625,3.04657921,0.709767197,0,0.455619113
4.738222754,10.94253247,1.88893826,0,0.278282668
4.738500108,5.485972785,0.886466964,0,0
4.73872322,12.27745871,3.084057779,0,0
4.740623076,3.645887389,0.576218145,0,0
4.74158818,6.245649237,1.102838582,0,0
4.743232314,0.115023623,0.184362946,0.161133346,0.224129021
4.745143279,0.06102858,0.025004224,0.204605472,0
4.74588653,3.901339897,3.647737566,0.655533241,0
4.745991713,3.720252517,0.863240532,0,0
4.748848057,7.90593789,1.248478991,0,0
4.749568444,13.09618532,4.907315435,0,0
4.750272413,1.365714378,0.210255103,0.043482881,0
4.750290261,3.010595152,3.462308158,0.572509599,0
4.751820511,2.516551946,2.149804331,0.784475172,0
4.753139191,0.936301692,0.775652533,0.285523071,5.53E-01
4.755164901,9.538992522,1.625407333,0,0
4.756499216,3.363777671,0.511432453,0,0
4.75701586,10.59140418,2.81672797,0,0
4.75777023,4.908124193,1.305378434,0,0
4.764977855,0.736511832,0.894897227,0.780646172,0.00E+00
4.765402482,2.230765783,1.41796067,0.094167673,0.07773998
4.766411062,0.014212162,0.112109473,0.765532338,0.00E+00
4.768548468,7.282137254,3.87568886,0,0.182332272
4.771320259,1.2021477,0.819824362,0.527357252,0
4.771457015,0.012808838,0.056250703,0.613620097,0
4.771867061,7.938354273,2.361124686,0,0.695952496
4.772809893,12.71259993,1.796829018,0,0
4.773179336,1.596794554,0.797796146,0.68604536,0
4.774556543,5.129214734,1.038283747,0,0
4.775058223,7.438324338,1.902150741,0,0.463147936
4.775331822,1.764701385,0.287460622,0,0
4.776842953,5.188825,2.748048944,0,0.66737367
4.778387421,6.841312033,2.016519829,0,0
4.778540473,0.351365169,0.24172354,0.078952441,2.05E-01
4.778985197,0.959326231,0.456904878,0.748684721,0
4.779440501,2.43432161,0.446242946,0,0
4.780076033,2.411003329,1.521246025,0,0.59477423
4.78022759,9.123686974,3.348777648,0.003494774,0.146398636
4.781041647,0.4190287,0.18810459,0.10490763,0
4.7833197,7.907114342,1.192804983,0,0
4.784396876,9.070208573,2.667702102,0,0
4.785201256,10.21744421,4.189418346,0,0.358214744
4.78521444,0.067639633,0.090754848,0.696776453,0
4.790165544,10.59056735,5.119866148,0,0.64603808
4.790482204,0.02431006,0.245733327,0.770356419,0
4.79109115,3.394912539,3.207449227,0.673316076,0
4.791790928,0.043100132,0.191428404,0.78458175,0
4.792512204,6.930144556,1.099243916,0,0.00E+00
4.793582787,6.014427562,5.281503925,0,0.645002777
4.794272665,0.004008703,0.038605655,0.763064212,0
4.794326004,8.896942608,2.978460597,0,0.427408111
4.799533438,4.41169104,1.702550086,0,0
4.800752569,10.32930767,2.172024664,0,0
4.801916292,8.804029679,1.534731378,0,0
4.801917389,4.56630045,3.18082897,0.712392928,0
4.803656301,0.018407227,0.050776208,0.755814108,0
4.806171949,8.192545108,5.951553504,0,0.530865408
4.806996903,0.729020261,0.461146587,0.722034058,0.045894441
4.807736565,0.545841572,0.414181008,0.016249994,0.501747919
4.807799044,5.254221786,1.249169742,0,0
4.80873542,6.526043861,1.348522744,0,0
4.810086533,1.101604499,1.217440809,0.479674064,0
4.810601853,11.64529388,3.279024347,0,0.519112872
4.814412352,0.01942432,0.015691462,0.29458619,0
4.814926315,11.1500925,2.316133548,0,0
4.815547236,0.060468598,0.058504169,0.38372394,0
4.818767083,13.43927213,4.580545741,0,0
4.818880945,1.623363641,2.645695728,0.747739271,0
4.818939049,2.306859351,1.833211166,0.731816592,0
4.822013957,3.151869095,1.589634122,0,0.594607292
4.822457645,5.713245782,2.169786234,0,0
4.823330721,2.543078316,1.246645502,0.548913527,0.24755903
4.823405318,9.983580372,2.161522464,0,0
4.828725038,2.110303782,0.440952538,0,0
4.829072978,5.389394481,2.744772893,0.673252445,0
4.831659997,0.042596158,0.040951167,0.455060939,0
4.833275997,2.490758227,1.380560778,0.564145842,0.066829638
4.833475359,2.236634907,0.360527145,0,0
4.835892156,7.621195619,6.085478055,0,0.737410953
4.835972655,4.0450098,0.653055512,0,0
4.836737642,0.026716526,0.462105218,0.743339156,0
4.838660942,0.008312372,0.04601222,0.746954808,0
4.839156632,0.189492476,0.756888374,0.230199469,0.439082271
4.840609816,0.027871327,0.059288017,0.76911813,0
4.840818636,3.920445466,1.153178638,0,0
4.842555254,0.920839736,0.237476044,0.007786759,0
4.844037591,11.52107447,6.743135278,0,0.67319935
4.845642439,0.013155599,0.262803365,0.752915235,0
4.846725193,2.041682398,1.771787179,0.686441213,0
4.850638154,12.51167388,3.21990202,0,0
4.851527911,9.669452663,1.911287261,0,0.004053363
4.856197999,8.850094632,1.706445607,0,0
4.856382861,12.1576977,3.027334348,0,0
4.857361956,8.920416681,3.115771173,0,0
4.859217225,7.202370271,2.921849691,0,0
4.859981478,8.44173331,1.545422606,0,0
4.860355375,3.671762872,1.789116397,0.688168731,0
4.86039783,8.892695148,3.10058961,0,0
4.86183077,11.05336345,5.088237978,0,0
4.862462592,0.234344366,0.260344416,0.233667927,0
4.863896889,3.317734227,3.540041894,0.749741103,0
4.864071754,11.12194863,4.834173732,0,0
4.864546915,3.52730304,0.745573502,0,0
4.865008745,0.07847116,0.022505358,0.184683828,0
4.865413375,9.624834613,1.540397131,0,0
4.865854138,0.514973917,1.656795118,0.780894131,0
4.866150434,7.313864085,1.154089456,0,0
4.867484229,13.59470783,3.888204691,0,0
4.869766582,9.984553136,2.902427242,0,0.387274513
4.872273484,4.118395428,0.622777647,0,0
4.873191832,11.45182308,1.838850206,0,0
4.878777082,1.341343114,0.79176375,0.596773355,0
4.879029736,0.006765679,0.132487013,0.75732689,0
4.882091381,0.385808191,0.230020425,0.501595103,0
4.882306491,2.040197166,1.155671988,0.148860117,0.226844781
4.885182787,1.388002986,0.654773544,0.650036682,0
4.887860021,0.024096856,0.078013618,0.564522447,0.225255811
4.88931181,0.036263202,0.147298807,0.607686405,0
4.889631946,5.848507887,1.232363317,0,0.00E+00
4.890563734,2.058496003,1.731490222,0.66932815,0
4.891116003,9.697082657,1.894530562,0,0
4.891806941,1.183844685,0.30127946,0.597225489,0
4.893051765,5.329991486,3.863490794,0,0.450669255
4.893640293,0.819025842,0.490393943,0.087032723,0
4.893833595,6.761805104,2.143586426,0,0
4.894266419,9.577418584,2.327480575,0,0
4.897043093,13.49630321,5.306674575,0,0
4.898141206,1.050235851,1.515346361,0.769738151,0
4.898619599,7.440296743,1.741204375,0,0.445787957
4.900682519,12.07118615,2.492173481,0,0
4.900831976,3.022775899,1.635663485,0.757086885,0
4.905698614,4.997904724,0.913830134,0,0
4.906090801,0.084247635,0.624181614,0.718781087,0
4.906119794,10.71806586,4.486200786,0,0.299481369
4.907872856,4.461934672,3.175957025,0.71276934,0
4.909815338,2.280643495,0.885637089,0,0
4.90998458,0.035604483,0.432267716,0.764331298,0
4.911849653,6.6859206,1.933260928,0,0
4.913559258,2.373066307,0.429046334,0,0.283876864
4.913871157,1.975030289,0.608403386,0,0
4.914853522,11.33960075,3.517808857,0,0.494265
4.91784106,2.96554833,1.88986115,0,0.658070922
4.917841338,0.740146865,0.421581337,0.032950426,0.76162763
4.918729996,0.308364631,1.307915366,0.679179072,0.11143865
4.918925903,0.525041176,0.101998696,0.426514241,0
4.919089391,0.025751254,0.195148702,0.77176957,0
4.920973884,7.582082989,1.817819608,0,0
4.922350943,1.612580414,0.485254246,0,0.00E+00
4.922573139,0.443486816,0.217145892,0.252591739,0
4.924276699,2.790367823,1.226559028,0.597907849,0
4.925615907,5.12873273,0.855591809,0,0
4.927959089,1.795790222,1.718867215,0.092118155,0.23801013
4.932773433,2.832758708,0.811344093,0,0.00E+00
4.933688401,0.439251307,0.254376642,0.193139162,0
4.934470953,3.15562546,1.467632511,0.619866534,0
4.936519076,6.153850275,1.112469722,0,0
4.936892059,0.067317154,0.914692972,0.535124276,0.289051735
4.938527467,3.882176478,4.824707735,0.731892663,0
4.94076408,12.71176253,3.524605326,0,0
4.941691764,5.086443785,0.984840862,0,0.171740361
4.941884498,11.95560709,1.785971743,0,0
4.943134818,1.10100197,0.610920073,0.733569591,0
4.944435538,5.307931556,2.092005803,0,0.413630631
4.945080751,11.49886921,2.431408002,0,0
4.946592989,0.018305902,0.034041191,0.562970568,0
4.948482365,0.012818905,0.096372082,0.698439902,0.038309006
4.948842816,11.6552173,3.274265754,0,0
4.94952776,0.265561648,0.111869862,0.263956837,0.014782298
4.951345686,6.98224775,1.88227168,0,0
4.952263401,11.25010452,3.47761333,0,0.379538622
4.953123005,4.677852564,1.017710233,0,0
4.954017623,2.103344706,2.484768437,0.643749808,0
4.957583253,1.455943508,0.445305738,0,0
4.957911854,5.666649466,0.864129137,0,0
4.960900216,8.026215459,1.715994866,0,0
4.961776844,2.547739695,2.115677208,0.633070275,0
4.96264049,2.758611007,4.57206584,0.728024291,0
4.965183005,5.825032216,1.100916201,0,0
4.965237031,0.310238065,0.458466186,0.471028994,0.00E+00
4.967133567,10.14446391,3.104681745,0,0
4.967601755,1.660514287,1.939355976,0.357317065,0.290351882
4.968027715,3.479904935,0.87619015,0,0
4.968093419,0.065625283,0.022965895,0.36271121,0
4.971763176,4.987963022,0.988152871,0,0
4.973129143,1.312436278,1.394342256,0.495830443,0.00E+00
4.974489203,0.249510111,0.157332618,0.181616761,0.00E+00
4.975624729,12.67375457,3.013490083,0,0
4.975736534,8.85788776,1.940721099,0,0
4.976096645,1.944935178,0.410679049,0,0
4.976508127,12.67365152,2.103307747,0,0
4.976625753,9.173650879,3.530195229,0,0
4.976859359,2.415254172,1.197019697,0.560873926,0
4.977132143,4.429492951,0.688429917,0,0.00E+00
4.978674769,6.578474223,1.148740474,0,0.345104331
4.984800157,3.205724475,4.233932997,0.628007223,0.14662151
4.985299693,1.030383027,1.109943271,0.730662678,0
4.985550557,8.039094398,2.662659257,0.03078796,0
4.985802035,11.21382412,1.703466633,0,0
4.986644813,0.027371846,0.183772612,0.659448022,0
4.988252523,2.380564583,1.413238563,0.711267533,0
4.991034999,0.046891286,0.117458272,0.675289473,0.004089224
4.992169842,10.89050093,1.612242056,0,0
4.994243073,5.420370558,1.033725469,0,0
4.994350563,0.007245596,0.071601133,0.530573329,0.30001814
4.995502344,9.732409233,3.745172116,0,0
4.996178004,7.208146323,3.268280487,0,0
4.996830087,6.835315342,2.258198283,0.004140638,0.253678032
4.999305511,12.82514534,2.897005407,0,0
5.001626447,1.683105026,2.855802025,0.503386147,0
5.002609105,2.387492928,1.061536543,0.654395059,0
5.004206019,11.60272283,3.251712658,0,0.555825346
5.005987014,9.328064683,2.555796712,0,0
5.006045847,0.035709935,0.27225545,0.692371732,0.083489985
5.008943347,3.753955099,0.802089954,0,0
5.011315304,0.737664982,0.335481696,0.656434436,0
5.018582749,0.044907681,0.49865454,0.741298695,0
5.020234348,3.350341167,1.571165819,0.69412448,0
5.02240684,1.560280954,0.247807638,0,0
5.022992417,0.97795863,0.464890057,0.008161706,0.260758861
5.02565893,0.517942863,0.446871708,0.635438342,0
5.026531022,0.032858836,0.174968616,0.470664905,0
5.026753356,0.048435421,0.270100645,0.580061328,0
5.02779366,6.887862771,3.376976728,0,0.33904041
5.03252686,0.025805927,0.572928781,0.771368463,0
5.035255128,6.781526028,1.503386496,0,0
5.035358053,0.019235349,0.103476175,0.561465939,0
5.038039983,2.831499655,1.219553531,0,0
5.038892922,2.21511708,2.053784289,0.685638467,0.090550541
5.039433526,11.8861965,3.018036418,0,0.300991705
5.040713981,2.829675479,1.240826711,0,0
5.041484319,12.20244437,11.10493188,0,0.612167665
5.044687336,9.840341202,2.069538513,0,0
5.047486253,9.381540058,2.193955507,0,0
5.051985093,0.659670271,1.109863554,0.467636597,0
5.053298651,5.387899116,0.830640838,0,0
5.053888633,5.581639137,2.336571092,0,0
5.053969896,2.915287765,3.640570632,0.648860708,0
5.054015944,4.781815786,2.707525863,0.661557729,0
5.054626289,0.099729082,0.162627695,0.350552342,0
5.055462097,0.105572544,0.090867582,0.222476985,0
5.057972059,0.023189096,0.36087074,0.733669556,0
5.06083406,5.390470893,1.011369967,0,0
5.063970543,3.556601572,0.553433374,0,0
5.064208843,5.069677702,2.18624976,0,0.00E+00
5.064263879,1.61257502,1.319508857,0.496662323,0.00E+00
5.065624473,11.60194606,3.686745889,0,0
5.070937957,3.647537993,1.271512767,0,0.484669185
5.071812791,0.003975148,0.02458247,0.764880751,0.00E+00
5.071844676,4.197769251,0.643340217,0,0
5.072212511,10.26091955,2.194161604,0,0.141595806
5.073164846,11.8284984,2.06139146,0,0
5.073688752,13.7706066,4.285513508,0,0
5.074879999,2.547023281,0.773645259,0,0
5.075029588,0.300355126,0.473995943,0.144896811,0
5.075973787,13.42896663,3.317369963,0,0
5.077591921,9.138237105,13.67662223,0,0.736867246
5.078398281,4.633804875,1.822583084,0,0
5.080256647,1.535155475,1.949950438,0.241178657,0.592105217
5.081553786,7.050872924,3.069828614,0,0
5.081734923,0.431030437,0.458324769,0.518858367,0
5.082595109,1.768071042,1.186176928,0.724344193,0
5.086104525,11.80168912,2.895297683,0,0.003652028
5.086861534,5.974089648,1.315672964,0,0.069499615
5.087011477,6.872057446,3.248777707,0,0.319291888
5.087756898,0.472416689,0.34684046,0.398008628,0.347080753
5.088362048,2.654307986,0.476496879,0,0
5.090061503,2.391437244,0.384121621,0,0
5.090381369,6.390238133,2.572507489,0,0
5.090479237,2.250311557,0.392049989,0,0
5.090792113,0.303548823,0.094534885,0.039022845,0
5.091368844,6.282762393,2.417828808,0,0.00E+00
5.091667771,0.166459371,0.066215201,0.286589252,0
5.093843094,0.590763424,0.526078504,0.484848141,0.282061695
5.094070975,8.028037331,1.838303829,0,0
5.09743901,1.665777749,0.354177531,0,0
5.097982976,0.061997626,0.059888585,0.348208422,0
5.098746769,0.295473697,0.198191044,0.217379357,0
5.099514274,10.56306553,2.211768063,0,0
5.100491151,9.507986141,4.701245752,0,0.676963517
5.100743698,1.584389539,1.06844623,0.619939033,0.00E+00
5.105976186,0.35916707,0.329459525,0.566875784,0.006092528
5.108093003,4.039517475,4.055254466,0.654315938,0
5.109052505,2.566067528,0.373328706,0,0
5.110896159,1.876639002,2.350293633,0.579238935,0
5.112196456,0.039520968,0.29867279,0.718123409,0
5.11319983,5.8503433,1.022206526,0,0
5.114025531,0.042074104,0.549339169,0.752337432,0
5.115422181,1.159744541,0.742264574,0.726379032,0
5.11591952,5.549446879,1.534450699,0,0
5.11665684,3.038356551,0.911544655,0,0
5.116911502,0.788874981,0.503394523,0.594276812,0
5.121256726,4.201654031,0.813676178,0,0
5.12561114,13.61374004,2.485045366,0,0
5.128463283,8.155710368,1.977594214,0,0
5.130676748,8.407611958,1.261598217,0,0
5.131842259,11.15776479,5.371113431,0,0
5.132585943,12.67726498,2.116588318,0,0
5.134250734,11.70511913,3.665319498,0,0
5.135587382,0.010055785,0.111434827,0.736708716,0.00E+00
5.13725074,0.265752642,2.588652424,0.686096077,0.070114292
5.13799134,7.109049179,2.114168498,0.00471351,0.74987835
5.140469904,7.572469244,9.117212526,0,0.750373279
5.140570634,4.414879043,2.74987964,0,0.77545717
5.142164465,11.71275303,3.813964623,0,0.191587395
5.14299414,13.70298126,2.760791261,0,0.120893468
5.143984206,1.713503984,1.795265528,0.667542712,0
5.144660824,6.032078353,1.237437954,0,0.00E+00
5.145019352,5.492006257,1.706849067,0,0
5.14633147,12.98247216,2.389129232,0,0
5.149674697,2.441612649,0.835709551,0.120594773,0
5.150744527,2.867144002,1.735911024,0.482168084,0.116686491
5.155037452,3.94963409,1.177809124,0,0
5.155613708,10.95058259,8.959369779,0,0.753759994
5.157382506,5.460073204,2.214650148,0,0.530698519
5.158142537,7.141099908,2.080042044,0,0
5.158270589,4.588122757,6.395788554,0.315713213,0
5.158361954,9.161866282,2.654138505,0,0
5.158650403,0.267100224,0.810971879,0.41419011,5.18E-03
5.159550952,1.95939872,0.484897461,0,0
5.160900755,3.258912239,2.023212177,0.573312425,0.149494451
5.161258677,13.21528005,2.185090878,0,0
5.161878626,4.631359301,1.066784211,0,0
5.162679305,9.535155603,3.547386311,0,0
5.163080979,2.809755211,4.114542061,0.718646578,0
5.166033157,5.530801797,1.85142397,0,0
5.167914729,8.325703156,2.042823865,0,0
5.16977116,0.248483188,0.38896116,0.429461159,0
5.170386396,8.431453762,2.686959679,0,0.233579207
5.172032146,4.490743118,0.796910934,0,0
5.172558272,11.69773177,3.673058476,0,0
5.173925628,2.206224183,0.449863383,0,0
5.176015192,9.259273951,4.3062959,0,0
5.176427717,12.86247215,2.481362167,0,0
5.178269322,0.873686405,0.447858803,0.436661159,0.324856851
5.17937379,3.521911481,3.483348402,0.697313034,0
5.181563523,7.388317893,1.364113967,0,0.392160091
5.183177045,2.017004951,2.532066241,0.719613226,0.00E+00
5.187450231,1.468677125,0.923340432,0.511800843,0
5.194165311,7.762410512,1.566804312,0,0
5.194501573,11.69621487,3.207339081,0,0.00E+00
5.195939984,0.005399621,0.051200948,0.723552578,0
5.199528452,0.035770191,0.07822317,0.75471778,0
5.205073839,3.176636635,0.541787965,0,0
5.206135741,6.852692185,2.124289111,0,0
5.206164894,0.064772999,0.69564146,0.751123443,0
5.207865134,2.676206849,0.562593604,0,0
5.208294217,3.820778004,0.712908015,0,0
5.208362435,11.35714051,2.442599575,0,0.00E+00
5.208796481,0.091642678,0.033379365,0.105684211,0
5.212012671,1.499149036,0.360685959,0,0
5.214316101,2.112188394,2.45197753,0.49005149,0.326585554
5.220285194,9.221666059,1.531611698,0,0
5.222391673,3.399450772,2.389717231,0,0.418286438
5.224342049,2.510286424,0.997317415,0,0.631956823
5.22460433,6.453751469,1.007639362,0,0.00E+00
5.225075088,0.72694182,0.432708539,0.318851028,0.508550397
5.225298935,11.96730426,2.546216668,0,0
5.227465137,2.774421156,1.669225881,0,0.748841324
5.228953543,0.142879463,0.818595409,0.388739028,0
5.2299749,6.247219148,2.654506715,0,0
5.230276921,7.108252747,2.095688441,0,0
5.231675582,11.02841312,3.917496813,0,0
5.234458121,4.502510332,1.172730001,0.012900698,0.18827846
5.235163011,0.561064345,2.052878328,0.648290405,0.135026213
5.243637725,3.074626484,0.453041904,0,0.00E+00
5.244018887,12.26334589,2.121430626,0,0.00E+00
5.244633997,7.535183673,2.20259795,0,0
5.246132647,7.623962588,1.314379459,0,0
5.248078225,7.55129599,1.829742291,0,0
5.248997066,4.570063665,0.722972441,0,0
5.249783267,1.41449236,1.229544702,0.727285542,0
5.25066022,2.473519905,2.17994292,0.691082489,0
5.251463309,4.335426449,1.583444716,0,0
5.254948116,12.44838449,3.501953686,0,0
5.254973265,3.752231021,1.835639489,0.694865909,0
5.255382091,2.057794498,2.723896283,0.5092376,0
5.25576381,1.552383688,0.742442868,0,0.254866174
5.258140053,7.588045415,1.239303181,0,0
5.26723757,0.120645787,0.294174921,0.648140005,0
5.267307148,0.007844165,0.047182466,0.65017377,0
5.269431689,12.13964954,5.691516258,0,0
5.269804399,3.819881664,1.604211182,0.596336832,0
5.275522068,6.344288931,3.460594314,0,0.314880803
5.277307305,6.02899202,1.028881295,0,0
5.280969312,12.80309292,3.148466711,0,0
5.281154153,6.002971545,2.621198691,0,0.228292511
5.28581014,1.47800397,4.06319132,0.449284183,0
5.287459859,6.204327222,2.357377291,0,0
5.290529625,7.976260837,2.847172209,0,0
5.291427616,1.731192339,0.5037094,0,0
5.293773236,1.940884048,0.982637204,0.621830993,0
5.294641756,0.304830562,1.212117187,0.411105622,0
5.294971268,7.079043711,1.457710065,0,0
5.295208114,0.153360747,0.098286789,0.075155347,0.295388846
5.295441463,5.214409387,2.505822598,0.053997586,0
5.29674715,12.45051874,20.03070441,0,0.459185315
5.298672934,11.30909378,7.147701562,0,0.52206532
5.299920171,3.591031625,2.213918187,0,0.635328281
5.300129207,2.367169571,0.48308807,0,0
5.305382914,4.299477844,3.884373279,0.381163262,0.392693824
5.305937192,4.886133986,0.925673972,0,0
5.306771247,5.141931022,1.3025016,0,0
5.30803146,0.515972312,0.330118798,0.451423168,0.079372166
5.309131944,6.460752014,1.714606394,0,0
5.309719319,0.292400934,0.536029109,0.639864276,0
5.309783436,2.723262254,3.035920002,0.45935073,0.346374665
5.311060262,0.018109595,0.136619527,0.622456835,0.14205487
5.314800091,0.659867905,0.858764607,0.145456852,0
5.316600813,3.882654253,0.942470093,0,0.324995897
5.317229834,4.260479747,4.315328772,0.124931004,0.070459409
5.31737464,1.056481525,1.312932513,0.560130858,0
5.318719029,8.832911572,1.691978602,0,0
5.319259938,3.098217811,1.28294854,0.71343852,0
5.319288511,13.0978451,5.748486014,0,0
5.322098956,1.566841938,0.255611825,0,0
5.325439614,10.67884771,9.544854593,0,0.570412952
5.3272394,2.289610182,1.940706872,0.566544118,0
5.329058593,3.579529136,1.94326155,0.733192835,0
5.329484052,7.760519961,1.18056426,0,0
5.330108091,5.595394053,1.403876585,0,0
5.33220019,13.39258129,10.88467183,0,0.737497446
5.333161692,5.928680074,1.642852588,0,0.23979728
5.334605254,2.106078213,2.157410323,0.665864788,0.00E+00
5.335969958,3.536730851,1.613934813,0.579476995,0.151386199
5.339134373,0.666449229,0.571489382,0.485204643,0
5.339627737,9.982104068,4.355782169,0,0
5.34025083,6.44313483,1.899167769,0,0
5.341170492,2.976275761,1.72231261,0.686703784,0
5.342119776,4.058688128,3.126061794,0,0.550645235
5.34379261,0.18547539,0.391745778,0.293916042,0
5.343868336,6.774410013,6.231031595,0,0.656515352
5.34948242,12.8789749,1.943489515,0,0
5.349873293,5.71457055,3.983432802,0,0.084106429
5.35030451,3.001707753,0.52664734,0.023577134,0
5.350796029,5.163738804,1.019318247,0.019992164,0.00E+00
5.352067765,8.52910249,2.9638501,0,0
5.354770192,3.34598441,2.053809344,0,0.278405409
5.355376074,8.4562515,2.803641762,0,0
5.357685069,0.02327289,0.099534839,0.725564138,0
5.359606905,6.212237905,2.772997755,0,0.341251143
5.360103496,2.349991388,1.639578569,0.671709882,0
5.363222251,2.199197782,0.594236536,0,0
5.364009122,0.123853841,1.196565686,0.731949041,0
5.364659567,0.451099643,0.618488773,0.722393145,0
5.365191581,0.070559325,0.665829296,0.698844346,0
5.367760957,2.454283682,0.585354609,0,0
5.368535212,1.304205229,0.583087373,0.647987884,0
5.369501598,0.54169251,0.32233553,0.671246501,0.065751344
5.370769818,9.458595014,2.014498183,0,0
5.373119715,0.386753566,0.215125046,0.702854752,0
5.374368668,0.13691049,0.267178335,0.651537337,0
5.375721028,8.626072937,2.261604189,0,0.00E+00
5.377769382,0.181606749,0.229860054,0.380117165,0
5.378632318,3.186426904,0.575807159,0,0
5.378954099,11.41346136,4.67321974,0,0.292838188
5.37948243,3.121846319,2.243793468,0.650191504,0
5.380170752,0.282532362,0.550292447,0.212270913,0
5.381720977,1.987262173,0.63133791,0,0
5.384477652,3.599014049,0.80894822,0.591520423,0
5.384907839,5.842116125,2.350062464,0,0
5.393484959,4.029571205,1.717636388,0,0
5.393948589,1.538106307,1.518583625,0.564517247,0
5.398516875,9.523496487,3.161366105,0,0.087636047
5.40045194,5.171302951,0.88550496,0,0
5.402483942,0.779100736,1.124969683,0.364011231,0.161130481
5.403951204,1.813732915,1.083715471,0.694215835,0
5.404888485,2.779217984,0.625842991,0,0
5.404952856,3.269516512,1.794671544,0,0.410094038
5.405655722,1.370374478,0.991583873,0.505026419,0.076588379
5.406437863,2.913697009,0.54821541,0,0
5.408526422,0.118943007,1.562842141,0.68128238,0
5.408727223,10.93526304,4.870280924,0,0.415916488
5.409198189,11.82842412,2.181368013,0,0.00E+00
5.411427682,10.01099196,3.108195576,0,0
5.411803897,6.444408405,1.436907248,0,0
5.412855785,2.96293594,0.45541061,0,0
5.415342809,13.04264553,4.40088144,0,0
5.416373852,1.876534794,0.577145055,0,0.745731286
5.417380205,9.945328589,4.399243547,0,0
5.417498459,4.806238872,1.158894345,0,0
5.419575874,12.20808836,6.000675722,0,0.466560984
5.419817683,8.308194504,1.325652535,0,0.00E+00
5.426010894,0.095314243,0.067745272,0.201684598,0
5.428752382,1.596308314,0.792564371,0,0
5.428815082,3.283817791,1.25248626,0.058747094,0
5.429372896,0.344668815,0.312640787,0.047186273,1.73E-01
5.429486999,9.341811348,1.706315093,0,0
5.43024889,2.525371673,2.582709911,0.563726575,0
5.436669866,7.342249781,1.139900782,0,0
5.437907034,9.160055526,2.223991906,0,0
5.438664773,12.65953543,2.270923537,0,0
5.439835645,0.020534912,0.186381932,0.646355237,0.053699384
5.44032656,12.03170924,2.274968254,0,0
5.442664057,2.10460331,0.690038787,0.067044335,0.00E+00
5.442865526,0.158542758,0.421344321,0.251027763,0
5.444572265,0.604127578,0.68847829,0.415434583,0
5.449909217,10.72785058,3.076849841,0,1.07E-01
5.45157609,5.415199315,2.395047441,0,0
5.451784966,12.07309502,5.923885589,0,0
5.454021129,9.469320169,1.426659286,0,0
5.461111736,12.17766182,2.379014233,0,0
5.462836666,11.51969848,3.15253923,0,0
5.463086944,0.973485805,0.563801859,0.56234446,0
5.463332027,4.794826002,5.980962028,0.679230306,0
5.463676555,11.67522829,2.454733784,0,0
5.464090197,3.777209917,2.760971673,0.201770396,0
5.467473633,0.158728643,0.090291255,0.132762573,0
5.467614435,2.222108223,0.670103251,0,0
5.469050316,7.73136887,3.210043018,0,0.120126849
5.469955854,0.061685127,0.397430724,0.586173418,0
5.470217036,8.986935227,2.274887718,0,0
