Location,Sample,CaO,Na2O,MgO,Ce2O3,MnO,FeO,SrO,P2O5,SiO2,F,Cl,SO3,O=F,O=Cl,Total (anhydrous),Ca apfu,Na apfu,Mg apfu,Ce apfu,Mn apfu,Fe apfu,Sr apfu,Sum,P apfu,Si apfu,S apfu,Sum,F apfu,Cl apfu,est OH apfu,T
Yulong,col,55.139,0.06,0.01,,0.082,0.136,,41.011,0,2.519,0.094,0.266,1.061,0.021,98.24,10.186,0.02,0.003,0,0.012,0.02,0,10.24,5.986,0,0.034,5.986,1.373,0.027,0.599,961.8826436
Yulong,col,54.805,0.212,0,,0.067,0.315,,40.241,0.319,2.477,0.078,0.982,1.043,0.018,98.44,10.094,0.071,0,0,0.01,0.045,0,10.22,5.857,0.055,0.127,5.911,1.347,0.023,0.631,961.8826436
Yulong,col,54.513,0.034,0,,0.063,0.27,,40.839,0.056,2.708,0.081,0.529,1.14,0.018,97.93,10.069,0.011,0,0,0.009,0.039,0,10.129,5.961,0.01,0.068,5.971,1.476,0.024,0.5,961.8826436
Yulong,col,55.06,0.166,0.003,,0.068,0.181,,40.509,0,2.423,0.072,0.544,1.02,0.016,97.99,10.21,0.056,0.001,0,0.01,0.026,0,10.303,5.936,0,0.071,5.936,1.326,0.021,0.653,961.8826436
Yulong,col,54.68,0,0.014,,0.079,0.411,,40.686,0.066,2.685,0.067,0.212,1.131,0.015,97.75,10.152,0,0.004,0,0.012,0.06,0,10.227,5.969,0.011,0.028,5.98,1.471,0.02,0.509,961.8826436
Yulong,col,54.884,0.072,0.016,,0.065,0.214,,41.006,0,2.388,0.087,0.188,1.005,0.02,97.89,10.179,0.024,0.004,0,0.01,0.031,0,10.248,6.01,0,0.024,6.01,1.307,0.026,0.667,961.8826436
Yulong,col,55.384,0.153,0.003,,0.069,0.173,,41.101,0,2.441,0.09,0.438,1.028,0.02,98.8,10.176,0.051,0.001,0,0.01,0.025,0,10.263,5.967,0,0.056,5.967,1.324,0.026,0.65,961.8826436
Yulong,col,54.859,0.004,0.021,,0.086,0.151,,41.61,0,2.356,0.088,0.149,0.992,0.02,98.31,10.106,0.001,0.005,0,0.013,0.022,0,10.147,6.057,0,0.019,6.057,1.281,0.026,0.693,961.8826436
Yulong,col,55.282,0.144,0,,0.07,0.289,,41.215,0,2.564,0.098,0.536,1.08,0.022,99.1,10.115,0.048,0,0,0.01,0.041,0,10.214,5.959,0,0.069,5.959,1.385,0.028,0.587,961.8826436
Yulong,col,55.209,0.106,0,,0.037,0.117,,41.037,0.019,2.459,0.068,0.722,1.035,0.015,98.72,10.128,0.035,0,0,0.005,0.017,0,10.185,5.949,0.003,0.093,5.952,1.331,0.02,0.649,961.8826436
Yulong,col,55.444,0.093,0.01,,0.074,0.173,,41.277,0,2.245,0.085,0.217,0.945,0.019,98.65,10.215,0.031,0.003,0,0.011,0.025,0,10.285,6.01,0,0.028,6.01,1.221,0.025,0.754,961.8826436
Yulong,col,55.323,0.038,0,,0.075,0.094,,41.437,0,2.199,0.082,0.197,0.926,0.019,98.5,10.196,0.013,0,0,0.011,0.014,0,10.233,6.035,0,0.025,6.035,1.196,0.024,0.78,961.8826436
Yulong,col,55.65,0,0.026,,0.052,0.117,,41.42,0,2.495,0.072,0.166,1.051,0.016,98.93,10.209,0,0.007,0,0.008,0.017,0,10.24,6.004,0,0.021,6.004,1.351,0.021,0.628,961.8826436
Yulong,col,52.951,0.153,,,0.042,0.038,,40.598,0.311,2.08,0.27,0.714,0.876,0.061,96.22,9.925,0.052,0,0,0.006,0.006,0,9.988,6.013,0.054,0.094,6.067,1.151,0.08,0.769,961.8826436
Yulong,col,54.459,0.121,,,,0.032,,42.014,0.317,1.583,0.088,0.344,0.667,0.02,98.27,10.02,0.04,0,0,0,0.005,0,10.065,6.108,0.054,0.044,6.163,0.86,0.026,1.115,961.8826436
Yulong,col,53.795,0.056,,,,0.06,,41.421,0.894,2.535,0.325,0.283,1.067,0.073,98.23,9.851,0.019,0,0,0,0.009,0,9.878,5.994,0.153,0.036,6.147,1.37,0.094,0.536,961.8826436
Yulong,col,54.983,0.074,,,,0.068,,42.034,0.255,1.258,0.13,0.316,0.53,0.029,98.56,10.121,0.025,0,0,0,0.01,0,10.156,6.114,0.044,0.041,6.158,0.684,0.038,1.279,961.8826436
Yulong,col,53.89,0.097,,,,0.013,,40.765,0.63,1.725,0.228,0.46,0.726,0.051,97.03,10.052,0.033,0,0,0,0.002,0,10.087,6.009,0.11,0.06,6.118,0.95,0.067,0.983,961.8826436
Yulong,col,53.436,0.055,,,,0.06,,40.228,0.387,2.173,0.262,0.587,0.915,0.059,96.21,10.041,0.019,0,0,0,0.009,0,10.068,5.973,0.068,0.077,6.041,1.205,0.078,0.717,961.8826436
Yulong,col,54.605,0.128,,,,0.048,,41.763,0.495,2.223,0.27,0.309,0.936,0.061,98.84,9.975,0.042,0,0,0,0.007,0,10.024,6.028,0.084,0.04,6.113,1.199,0.078,0.723,961.8826436
Yulong,col,54.161,0.037,,,0.051,0.011,,40.112,0.069,2.477,0.176,0.109,1.043,0.04,96.12,10.231,0.013,0,0,0.008,0.002,0,10.253,5.988,0.012,0.014,6,1.381,0.053,0.566,961.8826436
Yulong,col,55.075,0,,,0.089,0.041,,41.171,0.053,1.885,0.075,0.094,0.794,0.017,97.67,10.254,0,0,0,0.013,0.006,0,10.273,6.057,0.009,0.012,6.066,1.036,0.022,0.942,961.8826436
Yulong,col,54.818,0.013,,,0.083,0.054,,41.081,0.205,1.375,0.091,0.132,0.579,0.021,97.25,10.265,0.004,0,0,0.012,0.008,0,10.289,6.078,0.036,0.017,6.114,0.76,0.027,1.213,961.8826436
Yulong,col,55.512,0,,,0.055,0.026,,41.069,0.144,1.258,0.079,0.077,0.53,0.018,97.67,10.379,0,0,0,0.008,0.004,0,10.391,6.068,0.025,0.01,6.093,0.694,0.023,1.282,961.8826436
Yulong,col,54.481,0.168,0.048,,0.079,0.28,,42.528,0.227,2.65,0.093,0.469,1.116,0.021,99.89,9.81,0.055,0.012,0,0.011,0.039,0,9.928,6.051,0.038,0.059,6.089,1.408,0.026,0.565,961.8826436
Yulong,col,54.737,0.238,0.076,,0.055,0.504,,41.968,0.495,2.277,0.098,0.743,0.959,0.022,100.21,9.861,0.078,0.019,0,0.008,0.071,0,10.036,5.974,0.083,0.094,6.057,1.211,0.028,0.761,961.8826436
Yulong,col,54.334,0.241,0.061,,0.025,0.502,,41.084,0.556,2.057,0.041,0.576,0.866,0.009,98.6,9.982,0.08,0.016,0,0.004,0.072,0,10.153,5.964,0.095,0.074,6.059,1.115,0.012,0.873,961.8826436
Yulong,col,55.061,0.077,0.055,,0.058,0.248,,42.635,0.255,1.653,0.079,0.224,0.696,0.018,99.63,10.003,0.025,0.014,0,0.008,0.035,0,10.085,6.12,0.043,0.029,6.164,0.886,0.023,1.091,961.8826436
Yulong,col,53.511,0.241,0.048,,0.069,0.47,,41.398,0.572,1.919,0.091,0.808,0.808,0.021,98.3,9.821,0.08,0.012,0,0.01,0.067,0,9.99,6.004,0.098,0.104,6.102,1.04,0.026,0.934,961.8826436
