,Unit,Type,Ti49_ppm
2755,Highland Valley,arc,3.4
2756,Highland Valley,arc,3.4
2757,Highland Valley,arc,3.4
2758,Highland Valley,arc,3.5
2759,Highland Valley,arc,3.5
2760,Highland Valley,arc,3.5
2761,Highland Valley,arc,3.59
2762,Highland Valley,arc,3.6
2763,Highland Valley,arc,3.64
2764,Highland Valley,arc,3.7
2765,Highland Valley,arc,3.7
2766,Highland Valley,arc,3.7
2767,Highland Valley,arc,3.7
2768,Highland Valley,arc,3.7
2769,Highland Valley,arc,3.7
2770,Highland Valley,arc,3.8
2771,Highland Valley,arc,3.8
2772,Highland Valley,arc,3.8
2773,Highland Valley,arc,3.8
2774,Highland Valley,arc,3.8
2775,Highland Valley,arc,3.8
2776,Highland Valley,arc,3.8
2777,Highland Valley,arc,3.8
2778,Highland Valley,arc,3.8
2779,Highland Valley,arc,3.8
2780,Highland Valley,arc,3.8
2781,Highland Valley,arc,3.8
2782,Highland Valley,arc,3.9
2783,Highland Valley,arc,3.9
2784,Highland Valley,arc,3.9
2785,Highland Valley,arc,3.9
2786,Highland Valley,arc,3.93
2787,Highland Valley,arc,3.94
2788,Highland Valley,arc,4
2789,Highland Valley,arc,4
2790,Highland Valley,arc,4
2791,Highland Valley,arc,4
2792,Highland Valley,arc,4
2793,Highland Valley,arc,4.1
2794,Highland Valley,arc,4.1
2795,Highland Valley,arc,4.1
2796,Highland Valley,arc,4.1
2797,Highland Valley,arc,4.1
2798,Highland Valley,arc,4.1
2799,Highland Valley,arc,4.1
2800,Highland Valley,arc,4.2
2801,Highland Valley,arc,4.2
2802,Highland Valley,arc,4.2
2803,Highland Valley,arc,4.2
2804,Highland Valley,arc,4.2
2805,Highland Valley,arc,4.2
2806,Highland Valley,arc,4.2
2807,Highland Valley,arc,4.3
2808,Highland Valley,arc,4.3
2809,Highland Valley,arc,4.3
2810,Highland Valley,arc,4.3
2811,Highland Valley,arc,4.4
2812,Highland Valley,arc,4.4
2813,Highland Valley,arc,4.4
2814,Highland Valley,arc,4.4
2815,Highland Valley,arc,4.43
2816,Highland Valley,arc,4.5
2817,Highland Valley,arc,4.5
2818,Highland Valley,arc,4.5
2819,Highland Valley,arc,4.5
2820,Highland Valley,arc,4.6
2821,Highland Valley,arc,4.7
2822,Highland Valley,arc,4.7
2823,Highland Valley,arc,4.7
2824,Highland Valley,arc,4.7
2825,Highland Valley,arc,4.8
2826,Highland Valley,arc,4.8
2827,Highland Valley,arc,4.8
2828,Highland Valley,arc,4.8
2829,Highland Valley,arc,4.8
2830,Highland Valley,arc,4.8
2831,Highland Valley,arc,4.8
2832,Highland Valley,arc,4.9
2833,Highland Valley,arc,4.9
2834,Highland Valley,arc,4.9
2835,Highland Valley,arc,4.9
2836,Highland Valley,arc,4.9
2837,Highland Valley,arc,4.9
2838,Highland Valley,arc,5
2839,Highland Valley,arc,5
2840,Highland Valley,arc,5
2841,Highland Valley,arc,5
2842,Highland Valley,arc,5.1
2843,Highland Valley,arc,5.1
2844,Highland Valley,arc,5.1
2845,Highland Valley,arc,5.1
2846,Highland Valley,arc,5.2
2847,Highland Valley,arc,5.2
2848,Highland Valley,arc,5.2
2849,Highland Valley,arc,5.2
2850,Highland Valley,arc,5.3
2851,Highland Valley,arc,5.3
2852,Highland Valley,arc,5.3
2853,Highland Valley,arc,5.3
2854,Highland Valley,arc,5.3
2855,Highland Valley,arc,5.4
2856,Highland Valley,arc,5.4
2857,Highland Valley,arc,5.4
2858,Highland Valley,arc,5.4
2859,Highland Valley,arc,5.4
2860,Highland Valley,arc,5.4
2861,Highland Valley,arc,5.4
2862,Highland Valley,arc,5.5
2863,Highland Valley,arc,5.5
2864,Highland Valley,arc,5.5
2865,Highland Valley,arc,5.5
2866,Highland Valley,arc,5.5
2867,Highland Valley,arc,5.6
2868,Highland Valley,arc,5.6
2869,Highland Valley,arc,5.6
2870,Highland Valley,arc,5.6
2871,Highland Valley,arc,5.6
2872,Highland Valley,arc,5.7
2873,Highland Valley,arc,5.7
2874,Highland Valley,arc,5.7
2875,Highland Valley,arc,5.7
2876,Highland Valley,arc,5.7
2877,Highland Valley,arc,5.8
2878,Highland Valley,arc,5.8
2879,Highland Valley,arc,5.8
2880,Highland Valley,arc,5.8
2881,Highland Valley,arc,5.8
2882,Highland Valley,arc,5.8
2883,Highland Valley,arc,5.9
2884,Highland Valley,arc,5.9
2885,Highland Valley,arc,5.9
2886,Highland Valley,arc,5.9
2887,Highland Valley,arc,6
2888,Highland Valley,arc,6
2889,Highland Valley,arc,6
2890,Highland Valley,arc,6
2891,Highland Valley,arc,6
2892,Highland Valley,arc,6
2893,Highland Valley,arc,6
2894,Highland Valley,arc,6
2895,Highland Valley,arc,6.1
2896,Highland Valley,arc,6.1
2897,Highland Valley,arc,6.1
2898,Highland Valley,arc,6.1
2899,Highland Valley,arc,6.1
2900,Highland Valley,arc,6.2
2901,Highland Valley,arc,6.2
2902,Highland Valley,arc,6.2
2903,Highland Valley,arc,6.2
2904,Highland Valley,arc,6.2
2905,Highland Valley,arc,6.2
2906,Highland Valley,arc,6.3
2907,Highland Valley,arc,6.3
2908,Highland Valley,arc,6.4
2909,Highland Valley,arc,6.4
2910,Highland Valley,arc,6.4
2911,Highland Valley,arc,6.4
2912,Highland Valley,arc,6.4
2913,Highland Valley,arc,6.4
2914,Highland Valley,arc,6.4
2915,Highland Valley,arc,6.4
2916,Highland Valley,arc,6.5
2917,Highland Valley,arc,6.5
2918,Highland Valley,arc,6.5
2919,Highland Valley,arc,6.5
2920,Highland Valley,arc,6.6
2921,Highland Valley,arc,6.6
2922,Highland Valley,arc,6.6
2923,Highland Valley,arc,6.6
2924,Highland Valley,arc,6.6
2925,Highland Valley,arc,6.7
2926,Highland Valley,arc,6.7
2927,Highland Valley,arc,6.7
2928,Highland Valley,arc,6.7
2929,Highland Valley,arc,6.7
2930,Highland Valley,arc,6.8
2931,Highland Valley,arc,6.8
2932,Highland Valley,arc,6.9
2933,Highland Valley,arc,6.9
2934,Highland Valley,arc,6.9
2935,Highland Valley,arc,6.9
2936,Highland Valley,arc,6.9
2937,Highland Valley,arc,6.9
2938,Highland Valley,arc,6.9
2939,Highland Valley,arc,6.9
2940,Highland Valley,arc,7
2941,Highland Valley,arc,7
2942,Highland Valley,arc,7
2943,Highland Valley,arc,7
2944,Highland Valley,arc,7.1
2945,Highland Valley,arc,7.1
2946,Highland Valley,arc,7.1
2947,Highland Valley,arc,7.2
2948,Highland Valley,arc,7.2
2949,Highland Valley,arc,7.2
2950,Highland Valley,arc,7.3
2951,Highland Valley,arc,7.3
2952,Highland Valley,arc,7.3
2953,Highland Valley,arc,7.4
2954,Highland Valley,arc,7.4
2955,Highland Valley,arc,7.4
2956,Highland Valley,arc,7.5
2957,Highland Valley,arc,7.5
2958,Highland Valley,arc,7.5
2959,Highland Valley,arc,7.5
2960,Highland Valley,arc,7.5
2961,Highland Valley,arc,7.5
2962,Highland Valley,arc,7.5
2963,Highland Valley,arc,7.5
2964,Highland Valley,arc,7.5
2965,Highland Valley,arc,7.6
2966,Highland Valley,arc,7.6
2967,Highland Valley,arc,7.6
2968,Highland Valley,arc,7.7
2969,Highland Valley,arc,7.7
2970,Highland Valley,arc,7.7
2971,Highland Valley,arc,7.7
2972,Highland Valley,arc,7.7
2973,Highland Valley,arc,7.8
2974,Highland Valley,arc,7.8
2975,Highland Valley,arc,7.8
2976,Highland Valley,arc,7.8
2977,Highland Valley,arc,7.8
2978,Highland Valley,arc,7.8
2979,Highland Valley,arc,7.8
2980,Highland Valley,arc,7.9
2981,Highland Valley,arc,7.9
2982,Highland Valley,arc,7.9
2983,Highland Valley,arc,8.1
2984,Highland Valley,arc,8.1
2985,Highland Valley,arc,8.2
2986,Highland Valley,arc,8.2
2987,Highland Valley,arc,8.2
2988,Highland Valley,arc,8.3
2989,Highland Valley,arc,8.4
2990,Highland Valley,arc,8.4
2991,Highland Valley,arc,8.4
2992,Highland Valley,arc,8.4
2993,Highland Valley,arc,8.4
2994,Highland Valley,arc,8.5
2995,Highland Valley,arc,8.5
2996,Highland Valley,arc,8.5
2997,Highland Valley,arc,8.6
2998,Highland Valley,arc,8.6
2999,Highland Valley,arc,8.6
3000,Highland Valley,arc,8.6
3001,Highland Valley,arc,8.6
3002,Highland Valley,arc,8.6
3003,Highland Valley,arc,8.6
3004,Highland Valley,arc,8.6
3005,Highland Valley,arc,8.6
3006,Highland Valley,arc,8.7
3007,Highland Valley,arc,8.7
3008,Highland Valley,arc,8.7
3009,Highland Valley,arc,8.7
3010,Highland Valley,arc,8.7
3011,Highland Valley,arc,8.7
3012,Highland Valley,arc,8.8
3013,Highland Valley,arc,8.8
3014,Highland Valley,arc,8.8
3015,Highland Valley,arc,8.9
3016,Highland Valley,arc,8.9
3017,Highland Valley,arc,8.9
3018,Highland Valley,arc,8.9
3019,Highland Valley,arc,8.9
3020,Highland Valley,arc,8.9
3021,Highland Valley,arc,9
3022,Highland Valley,arc,9
3023,Highland Valley,arc,9
3024,Highland Valley,arc,9
3025,Highland Valley,arc,9
3026,Highland Valley,arc,9.1
3027,Highland Valley,arc,9.1
3028,Highland Valley,arc,9.2
3029,Highland Valley,arc,9.2
3030,Highland Valley,arc,9.2
3031,Highland Valley,arc,9.3
3032,Highland Valley,arc,9.3
3033,Highland Valley,arc,9.3
3034,Highland Valley,arc,9.3
3035,Highland Valley,arc,9.4
3036,Highland Valley,arc,9.4
3037,Highland Valley,arc,9.4
3038,Highland Valley,arc,9.6
3039,Highland Valley,arc,9.6
3040,Highland Valley,arc,9.6
3041,Highland Valley,arc,9.6
3042,Highland Valley,arc,9.7
3043,Highland Valley,arc,9.7
3044,Highland Valley,arc,9.7
3045,Highland Valley,arc,9.8
3046,Highland Valley,arc,9.8
3047,Highland Valley,arc,10
3048,Highland Valley,arc,10
3049,Highland Valley,arc,10
3050,Highland Valley,arc,10
3051,Highland Valley,arc,10.1
3052,Highland Valley,arc,10.1
3053,Highland Valley,arc,10.1
3054,Highland Valley,arc,10.2
3055,Highland Valley,arc,10.2
3056,Highland Valley,arc,10.2
3057,Highland Valley,arc,10.3
3058,Highland Valley,arc,10.4
3059,Highland Valley,arc,10.4
3060,Highland Valley,arc,10.4
3061,Highland Valley,arc,10.4
3062,Highland Valley,arc,10.4
3063,Highland Valley,arc,10.6
3064,Highland Valley,arc,10.7
3065,Highland Valley,arc,10.7
3066,Highland Valley,arc,10.7
3067,Highland Valley,arc,11
3068,Highland Valley,arc,11
3069,Highland Valley,arc,11.1
3070,Highland Valley,arc,11.1
3071,Highland Valley,arc,11.2
3072,Highland Valley,arc,11.2
3073,Highland Valley,arc,11.2
3074,Highland Valley,arc,11.4
3075,Highland Valley,arc,11.4
3076,Highland Valley,arc,11.5
3077,Highland Valley,arc,11.5
3078,Highland Valley,arc,11.9
3079,Highland Valley,arc,12.1
3080,Highland Valley,arc,12.4
3081,Highland Valley,arc,12.6
3082,Highland Valley,arc,12.8
3083,Highland Valley,arc,12.9
3084,Highland Valley,arc,12.9
3085,Highland Valley,arc,13
3086,Highland Valley,arc,13
3087,Highland Valley,arc,13.1
3088,Highland Valley,arc,13.1
3089,Highland Valley,arc,13.2
3090,Highland Valley,arc,13.3
3091,Highland Valley,arc,13.4
3092,Highland Valley,arc,13.5
3093,Highland Valley,arc,13.6
3094,Highland Valley,arc,14
3095,Highland Valley,arc,14
3096,Highland Valley,arc,14
3097,Highland Valley,arc,14.6
3098,Highland Valley,arc,14.6
3099,Highland Valley,arc,14.9
3100,Highland Valley,arc,14.9
3101,Highland Valley,arc,15
3102,Highland Valley,arc,15.1
3103,Highland Valley,arc,15.3
3104,Highland Valley,arc,16.8
3105,Highland Valley,arc,17.2
3106,Highland Valley,arc,18.4
3107,Highland Valley,arc,19
3108,Highland Valley,arc,29
3109,Hugo Dummett,arc,1.810381532
3110,Hugo Dummett,arc,1.975395322
3111,Hugo Dummett,arc,2.1682868
3112,Hugo Dummett,arc,2.397089243
3113,Hugo Dummett,arc,2.495028973
3114,Hugo Dummett,arc,2.810641527
3115,Hugo Dummett,arc,2.818546534
3116,Hugo Dummett,arc,2.875785351
3117,Hugo Dummett,arc,2.894130707
3118,Hugo Dummett,arc,2.93851161
3119,Hugo Dummett,arc,2.945625544
3120,Hugo Dummett,arc,2.959035158
3121,Hugo Dummett,arc,3.103747845
3122,Hugo Dummett,arc,3.171805382
3123,Hugo Dummett,arc,3.181259394
3124,Hugo Dummett,arc,3.291907072
3125,Hugo Dummett,arc,3.331360579
3126,Hugo Dummett,arc,3.397163391
3127,Hugo Dummett,arc,3.497550964
3128,Hugo Dummett,arc,3.540349722
3129,Hugo Dummett,arc,3.576368332
3130,Hugo Dummett,arc,3.583424568
3131,Hugo Dummett,arc,3.590696096
3132,Hugo Dummett,arc,3.610981941
3133,Hugo Dummett,arc,3.641666174
3134,Hugo Dummett,arc,3.709052324
3135,Hugo Dummett,arc,3.75796175
3136,Hugo Dummett,arc,3.812675238
3137,Hugo Dummett,arc,3.852710247
3138,Hugo Dummett,arc,3.867336988
3139,Hugo Dummett,arc,3.867585421
3140,Hugo Dummett,arc,3.871406078
3141,Hugo Dummett,arc,3.872302771
3142,Hugo Dummett,arc,3.890906572
3143,Hugo Dummett,arc,4.031462669
3144,Hugo Dummett,arc,4.065767765
3145,Hugo Dummett,arc,4.22467041
3146,Hugo Dummett,arc,4.242238045
3147,Hugo Dummett,arc,4.258227348
3148,Hugo Dummett,arc,4.290877819
3149,Hugo Dummett,arc,4.302790165
3150,Hugo Dummett,arc,4.303774357
3151,Hugo Dummett,arc,4.354895592
3152,Hugo Dummett,arc,4.377917767
3153,Hugo Dummett,arc,4.409119606
3154,Hugo Dummett,arc,4.429692268
3155,Hugo Dummett,arc,4.466893196
3156,Hugo Dummett,arc,4.538927078
3157,Hugo Dummett,arc,4.54618597
3158,Hugo Dummett,arc,4.557495594
3159,Hugo Dummett,arc,4.568375587
3160,Hugo Dummett,arc,4.622799397
3161,Hugo Dummett,arc,4.666183949
3162,Hugo Dummett,arc,4.669984818
3163,Hugo Dummett,arc,4.680130959
3164,Hugo Dummett,arc,4.694379807
3165,Hugo Dummett,arc,4.717474937
3166,Hugo Dummett,arc,4.723226547
3167,Hugo Dummett,arc,4.740805626
3168,Hugo Dummett,arc,4.842387676
3169,Hugo Dummett,arc,4.87889719
3170,Hugo Dummett,arc,4.920273304
3171,Hugo Dummett,arc,4.924999237
3172,Hugo Dummett,arc,4.958506584
3173,Hugo Dummett,arc,4.983732224
3174,Hugo Dummett,arc,4.998357773
3175,Hugo Dummett,arc,5.004795074
3176,Hugo Dummett,arc,5.017622948
3177,Hugo Dummett,arc,5.039522171
3178,Hugo Dummett,arc,5.086571693
3179,Hugo Dummett,arc,5.108264446
3180,Hugo Dummett,arc,5.206149101
3181,Hugo Dummett,arc,5.234955788
3182,Hugo Dummett,arc,5.314862728
3183,Hugo Dummett,arc,5.352
3184,Hugo Dummett,arc,5.373
3185,Hugo Dummett,arc,5.385864258
3186,Hugo Dummett,arc,5.402486801
3187,Hugo Dummett,arc,5.434002399
3188,Hugo Dummett,arc,5.442986965
3189,Hugo Dummett,arc,5.453589439
3190,Hugo Dummett,arc,5.469410896
3191,Hugo Dummett,arc,5.536771297
3192,Hugo Dummett,arc,5.56237936
3193,Hugo Dummett,arc,5.568441868
3194,Hugo Dummett,arc,5.575812817
3195,Hugo Dummett,arc,5.578781605
3196,Hugo Dummett,arc,5.590128899
3197,Hugo Dummett,arc,5.606431961
3198,Hugo Dummett,arc,5.618178844
3199,Hugo Dummett,arc,5.663721561
3200,Hugo Dummett,arc,5.719902515
3201,Hugo Dummett,arc,5.739763737
3202,Hugo Dummett,arc,5.764314651
3203,Hugo Dummett,arc,5.764371872
3204,Hugo Dummett,arc,5.812121391
3205,Hugo Dummett,arc,5.815644741
3206,Hugo Dummett,arc,5.856997967
3207,Hugo Dummett,arc,5.861289501
3208,Hugo Dummett,arc,5.864038467
3209,Hugo Dummett,arc,5.880988121
3210,Hugo Dummett,arc,5.913609028
3211,Hugo Dummett,arc,5.96746254
3212,Hugo Dummett,arc,5.995039463
3213,Hugo Dummett,arc,6.058327198
3214,Hugo Dummett,arc,6.060099602
3215,Hugo Dummett,arc,6.121593952
3216,Hugo Dummett,arc,6.174453735
3217,Hugo Dummett,arc,6.201832294
3218,Hugo Dummett,arc,6.272343159
3219,Hugo Dummett,arc,6.275522232
3220,Hugo Dummett,arc,6.279942989
3221,Hugo Dummett,arc,6.318
3222,Hugo Dummett,arc,6.328537941
3223,Hugo Dummett,arc,6.369973183
3224,Hugo Dummett,arc,6.370969296
3225,Hugo Dummett,arc,6.390188217
3226,Hugo Dummett,arc,6.397886276
3227,Hugo Dummett,arc,6.411623955
3228,Hugo Dummett,arc,6.437633038
3229,Hugo Dummett,arc,6.454105377
3230,Hugo Dummett,arc,6.465339184
3231,Hugo Dummett,arc,6.485812187
3232,Hugo Dummett,arc,6.618067265
3233,Hugo Dummett,arc,6.654341698
3234,Hugo Dummett,arc,6.656169415
3235,Hugo Dummett,arc,6.657976627
3236,Hugo Dummett,arc,6.668003559
3237,Hugo Dummett,arc,6.74112463
3238,Hugo Dummett,arc,6.800933838
3239,Hugo Dummett,arc,6.832556725
3240,Hugo Dummett,arc,6.947349072
3241,Hugo Dummett,arc,7.0577631
3242,Hugo Dummett,arc,7.073460102
3243,Hugo Dummett,arc,7.103266239
3244,Hugo Dummett,arc,7.11273098
3245,Hugo Dummett,arc,7.140954494
3246,Hugo Dummett,arc,7.26717329
3247,Hugo Dummett,arc,7.274688244
3248,Hugo Dummett,arc,7.294929981
3249,Hugo Dummett,arc,7.305406094
3250,Hugo Dummett,arc,7.343152046
3251,Hugo Dummett,arc,7.346017838
3252,Hugo Dummett,arc,7.371834278
3253,Hugo Dummett,arc,7.521450043
3254,Hugo Dummett,arc,7.551929474
3255,Hugo Dummett,arc,7.574941635
3256,Hugo Dummett,arc,7.577764511
3257,Hugo Dummett,arc,7.589726448
3258,Hugo Dummett,arc,7.606123924
3259,Hugo Dummett,arc,7.69389534
3260,Hugo Dummett,arc,7.699882984
3261,Hugo Dummett,arc,7.7202425
3262,Hugo Dummett,arc,7.74484396
3263,Hugo Dummett,arc,7.826519966
3264,Hugo Dummett,arc,7.857825279
3265,Hugo Dummett,arc,7.918022633
3266,Hugo Dummett,arc,8.063103676
3267,Hugo Dummett,arc,8.113722801
3268,Hugo Dummett,arc,8.178468704
3269,Hugo Dummett,arc,8.314121246
3270,Hugo Dummett,arc,8.515422821
3271,Hugo Dummett,arc,8.579992294
3272,Hugo Dummett,arc,8.670044899
3273,Hugo Dummett,arc,8.679359436
3274,Hugo Dummett,arc,8.850629807
3275,Hugo Dummett,arc,8.882289886
3276,Hugo Dummett,arc,8.993360519
3277,Hugo Dummett,arc,9.117973328
3278,Hugo Dummett,arc,9.122467995
3279,Hugo Dummett,arc,9.151926994
3280,Hugo Dummett,arc,9.211075783
3281,Hugo Dummett,arc,9.360887527
3282,Hugo Dummett,arc,9.393011093
3283,Hugo Dummett,arc,9.421935081
3284,Hugo Dummett,arc,9.504
3285,Hugo Dummett,arc,9.533965111
3286,Hugo Dummett,arc,9.551402092
3287,Hugo Dummett,arc,9.678
3288,Hugo Dummett,arc,9.711736679
3289,Hugo Dummett,arc,9.736349106
3290,Hugo Dummett,arc,9.759535789
3291,Hugo Dummett,arc,9.816011429
3292,Hugo Dummett,arc,9.858466148
3293,Hugo Dummett,arc,9.979302406
3294,Hugo Dummett,arc,10.07575321
3295,Hugo Dummett,arc,10.08893299
3296,Hugo Dummett,arc,10.161
3297,Hugo Dummett,arc,10.19558716
3298,Hugo Dummett,arc,10.391
3299,Hugo Dummett,arc,10.51670074
3300,Hugo Dummett,arc,10.57348537
3301,Hugo Dummett,arc,11.01180458
3302,Hugo Dummett,arc,11.10429096
3303,Hugo Dummett,arc,11.139
3304,Hugo Dummett,arc,11.20430279
3305,Hugo Dummett,arc,11.24848652
3306,Hugo Dummett,arc,11.31310081
3307,Hugo Dummett,arc,11.42370415
3308,Hugo Dummett,arc,11.485
3309,Hugo Dummett,arc,11.51439762
3310,Hugo Dummett,arc,11.5585146
3311,Hugo Dummett,arc,11.571
3312,Hugo Dummett,arc,11.60691261
3313,Hugo Dummett,arc,11.70437336
3314,Hugo Dummett,arc,11.84705257
3315,Hugo Dummett,arc,11.84949112
3316,Hugo Dummett,arc,11.9472456
3317,Hugo Dummett,arc,12.01907825
3318,Hugo Dummett,arc,12.10160828
3319,Hugo Dummett,arc,12.17863274
3320,Hugo Dummett,arc,12.19881916
3321,Hugo Dummett,arc,12.37648869
3322,Hugo Dummett,arc,12.96541882
3323,Hugo Dummett,arc,13.33823872
3324,Hugo Dummett,arc,13.51
3325,Hugo Dummett,arc,13.80071354
3326,Hugo Dummett,arc,14.419
3327,Hugo Dummett,arc,14.515
3328,Hugo Dummett,arc,16.579
3329,Koksai,arc,3.63
3330,Koksai,arc,4.76
3331,Koksai,arc,5.18
3332,Koksai,arc,5.27
3333,Koksai,arc,5.69
3334,Kounrad,arc,3.47
3335,Kounrad,arc,3.91
3336,Kounrad,arc,5.3
3337,Kounrad,arc,5.45
3338,Kounrad,arc,5.52
3339,Kounrad,arc,5.6
3340,Kounrad,arc,5.64
3341,Kounrad,arc,6.33
3342,Kounrad,arc,7.22
3343,Kounrad,arc,8.91
3344,Kounrad,arc,9.21
3345,Luoboling,arc,1.25
3346,Luoboling,arc,1.31
3347,Luoboling,arc,1.32
3348,Luoboling,arc,1.47
3349,Luoboling,arc,1.64
3350,Luoboling,arc,1.7
3351,Luoboling,arc,1.71
3352,Luoboling,arc,1.82
3353,Luoboling,arc,1.84
3354,Luoboling,arc,1.93
3355,Luoboling,arc,2
3356,Luoboling,arc,2
3357,Luoboling,arc,2.13
3358,Luoboling,arc,2.14
3359,Luoboling,arc,2.15
3360,Luoboling,arc,2.16
3361,Luoboling,arc,2.21
3362,Luoboling,arc,2.3
3363,Luoboling,arc,2.31
3364,Luoboling,arc,2.35
3365,Luoboling,arc,2.39
3366,Luoboling,arc,2.39
3367,Luoboling,arc,2.4
3368,Luoboling,arc,2.4
3369,Luoboling,arc,2.5
3370,Luoboling,arc,2.5
3371,Luoboling,arc,2.52
3372,Luoboling,arc,2.53
3373,Luoboling,arc,2.88
3374,Luoboling,arc,2.94
3375,Luoboling,arc,3.02
3376,Luoboling,arc,3.03
3377,Luoboling,arc,3.07
3378,Luoboling,arc,3.08
3379,Luoboling,arc,3.12
3380,Luoboling,arc,3.14
3381,Luoboling,arc,3.2
3382,Luoboling,arc,3.3
3383,Luoboling,arc,3.37
3384,Luoboling,arc,3.38
3385,Luoboling,arc,3.49
3386,Luoboling,arc,3.62
3387,Luoboling,arc,3.67
3388,Luoboling,arc,3.78
3389,Luoboling,arc,3.8
3390,Luoboling,arc,3.87
3391,Luoboling,arc,3.88
3392,Luoboling,arc,3.9
3393,Luoboling,arc,4.03
3394,Luoboling,arc,4.24
3395,Luoboling,arc,4.28
3396,Luoboling,arc,4.31
3397,Luoboling,arc,4.37
3398,Luoboling,arc,4.4
3399,Luoboling,arc,4.69
3400,Luoboling,arc,4.7
3401,Luoboling,arc,4.98
3402,Luoboling,arc,5.47
3403,Mirador,arc,3.2
3404,Mirador,arc,3.2
3405,Mirador,arc,3.6
3406,Mirador,arc,3.9
3407,Mirador,arc,3.9
3408,Mirador,arc,4.1
3409,Mirador,arc,4.7
3410,Mirador,arc,4.8
3411,Mirador,arc,4.9
3412,Mirador,arc,5.1
3413,Mirador,arc,5.3
3414,Mirador,arc,5.7
3415,Mirador,arc,6.1
3416,Mirador,arc,6.2
3417,Mirador,arc,6.3
3418,Mirador,arc,6.7
3419,Mirador,arc,7.5
3420,Mirador,arc,7.6
3421,Mirador,arc,7.7
3422,Mirador,arc,8.5
3423,Mirador,arc,8.8
3424,Mirador,arc,8.9
3425,Mirador,arc,9.2
3426,Mirador,arc,10
3427,Mirador,arc,10.6
3428,Nurkazghan,arc,5.44
3429,Nurkazghan,arc,7
3430,Nurkazghan,arc,8.38
3431,Nurkazghan,arc,9.64
3432,Nurkazghan,arc,10.44
3433,Nurkazghan,arc,10.48
3434,Nurkazghan,arc,10.65
3435,Nurkazghan,arc,10.75
3436,Nurkazghan,arc,11.31
3437,Nurkazghan,arc,12.02
3438,Ok Tedi,arc,1.6
3439,Ok Tedi,arc,2
3440,Ok Tedi,arc,2.3
3441,Ok Tedi,arc,2.4
3442,Ok Tedi,arc,2.5
3443,Ok Tedi,arc,2.6
3444,Ok Tedi,arc,2.7
3445,Ok Tedi,arc,2.7
3446,Ok Tedi,arc,2.7
3447,Ok Tedi,arc,2.8
3448,Ok Tedi,arc,2.8
3449,Ok Tedi,arc,2.9
3450,Ok Tedi,arc,2.9
3451,Ok Tedi,arc,3
3452,Ok Tedi,arc,3.1
3453,Ok Tedi,arc,3.1
3454,Ok Tedi,arc,3.3
3455,Ok Tedi,arc,3.3
3456,Ok Tedi,arc,3.3
3457,Ok Tedi,arc,3.3
3458,Ok Tedi,arc,3.4
3459,Ok Tedi,arc,3.4
3460,Ok Tedi,arc,3.4
3461,Ok Tedi,arc,3.7
3462,Ok Tedi,arc,3.7
3463,Ok Tedi,arc,3.8
3464,Ok Tedi,arc,3.8
3465,Ok Tedi,arc,3.9
3466,Ok Tedi,arc,3.9
3467,Ok Tedi,arc,4
3468,Ok Tedi,arc,4
3469,Ok Tedi,arc,4.17
3470,Ok Tedi,arc,4.3
3471,Ok Tedi,arc,4.3
3472,Ok Tedi,arc,4.3
3473,Ok Tedi,arc,4.4
3474,Ok Tedi,arc,4.4
3475,Ok Tedi,arc,4.5
3476,Ok Tedi,arc,4.6
3477,Ok Tedi,arc,4.6
3478,Ok Tedi,arc,4.6
3479,Ok Tedi,arc,4.7
3480,Ok Tedi,arc,4.9
3481,Ok Tedi,arc,4.9
3482,Ok Tedi,arc,5
3483,Ok Tedi,arc,5
3484,Ok Tedi,arc,5
3485,Ok Tedi,arc,5
3486,Ok Tedi,arc,5.1
3487,Ok Tedi,arc,5.1
3488,Ok Tedi,arc,5.2
3489,Ok Tedi,arc,5.3
3490,Ok Tedi,arc,5.3
3491,Ok Tedi,arc,5.4
3492,Ok Tedi,arc,5.4
3493,Ok Tedi,arc,5.5
3494,Ok Tedi,arc,5.6
3495,Ok Tedi,arc,5.7
3496,Ok Tedi,arc,5.8
3497,Ok Tedi,arc,5.8
3498,Ok Tedi,arc,5.8
